PST045214;PST040210;PST120214;POP010210;AGE135214;AGE295214;AGE775214;SEX255214;RHI125214;RHI225214;RHI325214;RHI425214;RHI525214;RHI625214;RHI725214;RHI825214;POP715213;POP645213;POP815213;EDU635213;EDU685213;VET605213;LFE305213;HSG010214;HSG445213;HSG096213;HSG495213;HSD410213;HSD310213;INC910213;INC110213;PVY020213;BZA010213;BZA110213;BZA115213;NES010213;SBO001207;SBO315207;SBO115207;SBO215207;SBO515207;SBO415207;SBO015207;MAN450207;WTN220207;RTN130207;RTN131207;AFN120207;BPS030214;LND110210;POP060210;pct_dem_16;pct_gop_16;pct_dem_12;pct_gop_12
27744;27446;1.10000000000;27446;5.50000000000;22.10000000000;21.10000000000;50.70000000000;94.50000000000;0.80000000000;1.30000000000;0.90000000000;0.60000000000;2.00000000000;14.60000000000;81.10000000000;81.00000000000;6.80000000000;13.60000000000;84.60000000000;17.30000000000;2961;19.10000000000;13568;73.20000000000;9.30000000000;120000;11019;2.47000000000;20637;36584;18.80000000000;698;8142;-1.80000000000;2444;3078;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;19.10000000000;0;24110;265358;9728;53966;10;630.09000000000;43.60000000000;0.31287537500;0.63560435400;0.36285882800;0.60174990200
22576;22995;-1.80000000000;22995;4.90000000000;19.20000000000;16.10000000000;52.10000000000;73.40000000000;24.00000000000;0.60000000000;0.70000000000;0.00000000000;1.40000000000;4.40000000000;69.60000000000;81.20000000000;2.60000000000;5.20000000000;86.20000000000;21.40000000000;1804;19.90000000000;10435;63.50000000000;17.10000000000;86600;8341;2.41000000000;17960;32721;24.30000000000;498;6584;2.20000000000;1246;1689;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;26.80000000000;433867;0;247757;10461;32727;3;866.07000000000;26.60000000000;0.43108188900;0.52576210400;0.45300975500;0.51665477000
8449;8689;-2.80000000000;8689;5.10000000000;23.40000000000;19.10000000000;51.10000000000;86.60000000000;11.40000000000;0.50000000000;0.10000000000;0.00000000000;1.30000000000;2.20000000000;84.70000000000;94.70000000000;0.40000000000;0.90000000000;84.80000000000;13.80000000000;630;27.40000000000;4048;77.50000000000;3.00000000000;78300;3346;2.56000000000;20622;39420;17.70000000000;81;584;1.20000000000;404;297;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;1230;12265;1404;0;0;597.78000000000;14.50000000000;0.21915732000;0.74568050900;0.25872627100;0.70820575600
36959;36647;0.90000000000;36647;6.40000000000;24.00000000000;17.00000000000;51.30000000000;94.50000000000;2.30000000000;0.70000000000;0.80000000000;0.20000000000;1.50000000000;5.90000000000;89.30000000000;83.40000000000;3.60000000000;4.30000000000;82.50000000000;14.40000000000;2826;19.70000000000;16260;70.60000000000;6.80000000000;88900;14544;2.46000000000;20289;35026;23.70000000000;779;13970;-8.90000000000;2431;3110;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.80000000000;26.30000000000;920041;174997;384242;11132;34685;48;763.95000000000;48.00000000000;0.21408911700;0.73830246200;0.26464891000;0.70411622300
17534;17998;-2.60000000000;17997;5.60000000000;20.40000000000;16.70000000000;50.30000000000;79.60000000000;17.60000000000;0.70000000000;0.40000000000;0.10000000000;1.60000000000;2.90000000000;77.10000000000;79.10000000000;0.80000000000;1.70000000000;75.60000000000;8.80000000000;1352;19.10000000000;7589;67.20000000000;11.40000000000;56500;6541;2.28000000000;15609;30284;28.40000000000;327;3890;1.90000000000;842;1110;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;17.00000000000;0;95424;190887;11203;9669;5;633.94000000000;28.40000000000;0.31081877100;0.64048694300;0.39209441700;0.57418508800
43428;43462;-0.10000000000;43462;7.00000000000;24.10000000000;15.20000000000;50.80000000000;71.70000000000;25.10000000000;0.80000000000;0.60000000000;0.10000000000;1.80000000000;3.10000000000;69.30000000000;80.80000000000;0.90000000000;3.20000000000;85.10000000000;13.90000000000;3406;20.20000000000;19415;67.20000000000;19.20000000000;92900;16950;2.49000000000;20636;41319;19.50000000000;704;10926;-3.10000000000;2423;3160;11.30000000000;0.00000000000;1.10000000000;0.00000000000;0.00000000000;18.90000000000;712872;0;407683;9503;43650;37;625.58000000000;69.50000000000;0.26681236300;0.70515142100;0.29473546900;0.69293496000
40227;41639;-3.40000000000;41639;6.50000000000;23.90000000000;16.60000000000;51.40000000000;64.40000000000;32.60000000000;0.60000000000;0.80000000000;0.10000000000;1.50000000000;3.60000000000;61.50000000000;86.10000000000;2.10000000000;4.00000000000;82.40000000000;16.10000000000;3090;18.20000000000;19676;69.30000000000;8.20000000000;75000;16596;2.45000000000;20718;37435;21.50000000000;1140;16689;2.30000000000;2733;3612;10.50000000000;0.00000000000;0.70000000000;0.00000000000;0.00000000000;27.40000000000;3901892;0;526384;12261;39958;87;1039.21000000000;40.10000000000;0.34686008100;0.62437262800;0.36025641000;0.62331002300
1610921;1510261;6.70000000000;1510271;6.10000000000;21.40000000000;12.50000000000;51.00000000000;51.70000000000;12.10000000000;1.10000000000;28.90000000000;1.00000000000;5.20000000000;22.70000000000;32.80000000000;84.10000000000;30.80000000000;43.10000000000;86.40000000000;41.80000000000;63738;28.80000000000;592355;53.20000000000;38.20000000000;493800;545071;2.76000000000;35763;72112;12.50000000000;37108;598309;1.90000000000;124216;140342;6.80000000000;0.00000000000;24.40000000000;0.00000000000;8.90000000000;32.20000000000;25236865;35674007;17909054;12359;2807766;3438;739.02000000000;2043.60000000000;0.79314247500;0.14871125800;0.78456659000;0.18684207700
1116;1175;-5.00000000000;1175;3.30000000000;20.00000000000;21.10000000000;48.00000000000;70.30000000000;0.30000000000;24.70000000000;1.30000000000;0.00000000000;3.40000000000;9.60000000000;64.70000000000;84.80000000000;3.80000000000;9.90000000000;90.40000000000;31.20000000000;177;23.70000000000;1765;81.50000000000;35.70000000000;333600;394;2.90000000000;25527;58636;16.60000000000;36;176;-71.50000000000;101;122;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0;0;0;0;3;738.33000000000;1.60000000000;0.55304347800;0.36695652200;0.60123647600;0.36476043300
134809;134623;0.10000000000;134623;5.40000000000;19.50000000000;15.40000000000;50.00000000000;84.00000000000;1.40000000000;6.20000000000;2.80000000000;0.30000000000;5.40000000000;10.80000000000;75.50000000000;81.20000000000;5.70000000000;9.70000000000;90.40000000000;27.50000000000;10437;17.50000000000;62348;55.90000000000;19.90000000000;288300;53296;2.44000000000;23540;41426;20.40000000000;3169;32396;0.20000000000;11071;14689;0.00000000000;2.90000000000;0.00000000000;0.00000000000;0.00000000000;26.90000000000;877020;0;1726357;13428;209017;234;3567.99000000000;37.70000000000;0.58259008200;0.32355214700;0.59990490400;0.33830426400
64184;64665;-0.70000000000;64665;5.80000000000;20.40000000000;20.60000000000;50.00000000000;87.70000000000;2.10000000000;4.10000000000;1.40000000000;0.30000000000;4.50000000000;19.10000000000;72.10000000000;80.70000000000;8.60000000000;14.20000000000;85.40000000000;16.20000000000;6777;27.50000000000;35657;62.70000000000;7.70000000000;183600;26505;2.38000000000;21537;36548;25.00000000000;1032;9233;1.00000000000;3929;4961;0.90000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;31.60000000000;0;0;557902;8630;68069;45;1256.46000000000;51.50000000000;0.47834419300;0.44093522400;0.56279955800;0.39781246200
